timestamp,shift,line_speed_mpm,throughput_kg_h,energy_kWh,energy_per_ton,process_temperature_C,quality_loss_pct,downtime_flag,tariff
2024-03-01 01:09:00,C,80.3343543922929,3448.191679039587,154.47009013386565,44.79741978174765,166.10933289877718,0.8266387702798261,0,off-peak
2024-03-01 01:10:00,C,85.41751191559146,3500.2536065289364,158.76488240920554,45.358108370509306,170.19095096154362,1.0879362849739413,0,off-peak
2024-03-01 01:11:00,C,91.35125390128195,4158.034907533508,179.95269428751484,43.27830292176658,190.77997610723224,0.8635750813730447,0,off-peak
2024-03-01 01:12:00,C,83.53243390301547,3939.951933934536,167.76272216691984,42.57989056211346,184.08426500571304,0.8981211392027546,0,off-peak
2024-03-01 01:13:00,C,91.58523064702977,4076.1740293011317,178.51786705319154,43.79544783170085,188.02281349495055,0.6548549484160284,0,off-peak
2024-03-01 01:14:00,C,70.7136897482977,3469.4019425851698,152.40378519088162,43.92797021302189,170.27988371564624,0.3581078019654963,0,off-peak
2024-03-01 01:15:00,C,87.97228471495932,3817.9695470900606,163.81688076935708,42.906806549626175,179.90057420255823,1.4004309108208688,0,off-peak
2024-03-01 01:16:00,C,84.3483178748733,3584.7334133761146,159.28234328098296,44.43352542943222,169.6161459865014,0.31467794820890893,0,off-peak
2024-03-01 01:17:00,C,82.46830893148898,3697.6278404777777,162.26577235683274,43.88374908380884,176.94274628514032,0.6375893142735924,0,off-peak
2024-03-01 01:18:00,C,84.47236492001159,3784.7379063302633,167.3090528726199,44.206245455671514,179.11163031101538,0.8371329386331614,0,off-peak
2024-03-01 01:19:00,C,74.12588341564492,3489.6584999710662,151.90300739828112,43.52947642284785,166.7902580974211,0.6829108251508831,0,off-peak
2024-03-01 01:20:00,C,83.01548649358011,3580.704327398308,159.68830468690882,44.59689772903875,175.1806002441224,0.9623014440759246,0,off-peak
2024-03-01 01:21:00,C,85.94947712284203,4141.345317890871,176.70251812536992,42.66790247169295,190.3080349362222,0.8539356182046194,0,off-peak
2024-03-01 01:22:00,C,91.60340260609654,4515.536509775995,193.13826622195003,42.771942116692394,197.7053986513249,0.6065714830362952,0,off-peak
2024-03-01 01:23:00,C,81.6725485895147,3667.4358811344932,160.9686925521179,43.89134473492784,173.3886261060905,0.4056241570865279,0,off-peak
2024-03-01 01:24:00,C,80.27134754371045,3862.152723503834,174.7115641850325,45.23683466005719,179.73647762162267,0.4650423247010034,0,off-peak
2024-03-01 01:25:00,C,81.85489419437786,3472.170824621952,156.24130909052357,44.99816310377962,168.03559786105725,0.883584083108417,0,off-peak
2024-03-01 01:26:00,C,88.99050123042443,4219.616863605483,187.01625205702268,44.32067130787445,192.17460628580136,1.315134640782887,0,off-peak
2024-03-01 01:27:00,C,86.1070041946086,4084.2704704692796,182.62204991880063,44.71350544466206,185.57541061196187,0.42076667030637616,0,off-peak
2024-03-01 01:28:00,C,81.86415180658886,3856.5742873344743,180.0714679008116,46.692078120261115,182.95350211427808,1.1126476622442127,0,off-peak
2024-03-01 01:29:00,C,87.12893974540677,3917.689670769246,171.83235403344514,43.86063432117265,184.62229702581334,1.250509375014731,0,off-peak
2024-03-01 01:30:00,C,85.09758505753877,3238.5415393408384,148.80286434302312,45.94749288697095,163.39488079942433,0.6321267339776737,0,off-peak
2024-03-01 01:31:00,C,89.5049613728684,3899.377833048652,174.0130190851519,44.62584200236458,182.06981854224728,1.1018873914222793,0,off-peak
2024-03-01 01:32:00,C,81.20095384124434,3528.8597193190753,159.14248628268558,45.097424930621365,172.74068660987533,1.1239895336195003,0,off-peak
2024-03-01 01:33:00,C,83.12233465234412,3544.8540717433903,162.11688172385615,45.733019876929845,170.7937267066937,1.1493512772317114,0,off-peak
2024-03-01 01:34:00,C,82.84947328258684,3752.674898625821,163.8490568520794,43.661937492128274,176.13126923600822,1.368970909919385,0,off-peak
2024-03-01 01:35:00,C,77.541749963345,3405.5860592462777,149.72738729804198,43.96523379332236,169.5478010686278,0.7782312773893263,0,off-peak
2024-03-01 01:36:00,C,86.38917814325973,3722.5906144936835,164.86292112019294,44.28714790133222,177.31280394884854,0.5924269652057115,0,off-peak
2024-03-01 01:37:00,C,86.26304597697761,3670.0770393144285,161.2549822568115,43.93776493774473,173.73419589827006,0.9526138414647236,0,off-peak
2024-03-01 01:38:00,C,85.03246996839248,3683.3585514806155,163.28984461821912,44.33178099172039,174.6652718103353,0.37505804788249847,0,off-peak
2024-03-01 01:39:00,C,83.88303970583877,3999.03662913273,179.64971152046823,44.92324731704916,183.49824290645137,0.7007051162405424,0,off-peak
2024-03-01 01:40:00,C,78.02813337662894,3379.0609910228036,148.7279994727933,44.014594547988615,170.41617944834132,1.3598701520566054,0,off-peak
2024-03-01 01:41:00,C,83.05071062278807,3634.2942367388086,159.45773258177118,43.87584554102001,174.0370239770653,0.9384690722930555,0,off-peak
2024-03-01 01:42:00,C,83.48925264895982,3665.6768461985425,162.15000685852144,44.23467033835174,175.2858480084636,0.8240103650875108,0,off-peak
2024-03-01 01:43:00,C,81.24026413613649,3723.6105888880256,163.25946827744554,43.84439897250356,178.15075576236464,0.6188206928412372,0,off-peak
2024-03-01 01:44:00,C,84.49398384142144,3893.4791705696716,164.9971493387464,42.37781739939422,179.37365315187614,0.6004508216474097,0,off-peak
2024-03-01 01:45:00,C,87.36936468013465,3322.6901027574268,146.16722118220028,43.990627070788015,166.87379761529525,0.5839344256323831,0,off-peak
2024-03-01 01:46:00,C,94.82867338994716,4471.617345313143,195.92681353923825,43.81564843525708,197.9328280978186,1.295080401743858,0,off-peak
2024-03-01 01:47:00,C,86.31920134090478,4171.637667189466,186.17814694037656,44.629510468920785,193.80916258791427,1.4820244466313715,0,off-peak
2024-03-01 01:48:00,C,86.78256694251048,3695.178204940638,159.34327249501234,43.12194531835093,175.23002868818995,0.9417581199277347,0,off-peak
2024-03-01 01:49:00,C,85.17102185659044,3638.236334599603,157.0516061862916,43.16696106097668,176.22237006751448,0.39580010060737586,0,off-peak
2024-03-01 01:50:00,C,75.99776495569694,3329.848745450708,148.28465122618033,44.53194801378566,159.90186612928306,1.2012468551222282,0,off-peak
2024-03-01 01:51:00,C,85.50735381864202,3696.63011794757,156.63841952326928,42.37330068885483,173.54863738625514,1.3524653081043843,0,off-peak
2024-03-01 01:52:00,C,85.98930839370642,3914.3042525061105,170.23725949128303,43.49106469745922,181.84191325718805,1.4174738051874145,0,off-peak
2024-03-01 01:53:00,C,98.0525334572705,4023.058948305399,170.7142317535618,42.433937445900554,181.6302024529122,5.282199313969345,0,off-peak
2024-03-01 01:54:00,C,84.82261444365038,3593.4321283569193,162.8444690338042,45.31725192435013,174.00473274839035,0.9082569999105834,0,off-peak
2024-03-01 01:55:00,C,87.34018259377902,4238.147656755037,182.21791280715027,42.994706075593996,192.77034595352362,1.0446327773596955,0,off-peak
2024-03-01 01:56:00,C,85.7068433107979,3671.1639555163015,166.80506077966916,45.43655984882598,173.15326336576928,0.3155408611355754,0,off-peak
2024-03-01 01:57:00,C,80.08489733276114,3852.5060355948362,172.44080548416846,44.76068405627901,180.54326380811608,1.0865038503584998,0,off-peak
2024-03-01 01:58:00,C,91.69021546180875,4197.127334899422,180.94614150288461,43.111901799667635,192.52677450682893,1.1515756719066577,0,off-peak
2024-03-01 01:59:00,C,89.78350835126327,3678.4043328891953,158.92029440502958,43.203595913613434,171.1460309529359,1.166436417165466,0,off-peak
2024-03-01 02:00:00,C,90.02667207611124,4178.266082468247,181.55000605122711,43.451039849520356,187.80100444157807,0.9756861370912959,0,off-peak
2024-03-01 02:01:00,C,81.57217099958574,3647.2142345427874,160.5746295089369,44.02665135163535,173.74625043783692,1.1400532455856347,0,off-peak
2024-03-01 02:02:00,C,93.18060196650922,4102.033677242966,180.11978792157586,43.90987546514656,188.10845757055395,1.0665988688762307,0,off-peak
2024-03-01 02:03:00,C,79.20482286864139,3613.2084477232634,157.19870804034,43.50668119891982,173.27903058849483,0.43863410381075907,0,off-peak
2024-03-01 02:04:00,C,89.1957364826788,4108.734838833904,181.5885781739228,44.195740366993185,190.04063473588855,1.3780401232829231,0,off-peak
2024-03-01 02:05:00,C,97.2610264628021,4518.264555221019,196.52656637384047,43.49602905539183,201.50235914794135,5.633977005346544,0,off-peak
2024-03-01 02:06:00,C,81.40328794678386,3898.7985271148746,169.93075561444738,43.58541597690527,183.35722549458836,1.173353244579632,0,off-peak
2024-03-01 02:07:00,C,83.57162551224651,3842.3503306067646,166.5578912580165,43.34791909297727,177.4907584525942,0.711465023900941,0,off-peak
2024-03-01 02:08:00,C,86.94843835411173,3637.5529081777554,159.94746137781416,43.97117111842653,174.4162349549314,1.4030874194749026,0,off-peak
2024-03-01 02:09:00,C,83.97979283947907,3684.3615862463203,159.9237596943701,43.40609789532158,174.9165625689137,0.9031389194264294,0,off-peak
2024-03-01 02:10:00,C,78.79076518241074,4134.194100262207,180.54308009513906,43.67068301986312,191.94996677120375,1.1148071899903889,0,off-peak
2024-03-01 02:11:00,C,86.93372952001398,4056.9160404769746,177.53295767473873,43.76056982778131,187.056272489065,1.4426184727174791,0,off-peak
2024-03-01 02:12:00,C,81.32614890137496,4133.534160724173,181.12648827939591,43.81879554798781,187.66791695229313,1.399299293919432,0,off-peak
2024-03-01 02:13:00,C,89.05230239915882,4286.440424401983,191.7563442050949,44.73556732841971,195.29821528396957,1.0737585248864494,0,off-peak
2024-03-01 02:14:00,C,82.1338112398891,3744.381920106159,164.37794264514767,43.89988685782547,178.45805319491407,0.4988896698398937,0,off-peak
2024-03-01 02:15:00,C,94.5271154284329,4314.001608235703,190.57385793080158,44.17565759989148,192.77684490179013,1.4406821171683388,0,off-peak
2024-03-01 02:16:00,C,0.0,0.0,23.688762190927108,,64.30302059446166,0.0,1,off-peak
2024-03-01 02:17:00,C,85.2599120458844,3489.1351188954986,153.85067185012457,44.09421435614299,169.01116064764824,0.4240760344584185,0,off-peak
2024-03-01 02:18:00,C,90.9840698261915,4097.892592672262,178.5582258970368,43.57318349834978,190.39169996472694,0.8403572185419643,0,off-peak
2024-03-01 02:19:00,C,80.80834285912881,3878.5103391692364,169.9639343392653,43.821962422735474,181.76179392283396,0.9579066766154118,0,off-peak
2024-03-01 02:20:00,C,88.14606084887596,3846.6447392351774,169.70509269259173,44.11769326177336,181.85290713417564,0.41049784856270854,0,off-peak
2024-03-01 02:21:00,C,93.59048715851429,4293.962521945505,183.88053858216327,42.82304226978926,192.83233221610496,0.5276159393515919,0,off-peak
2024-03-01 02:22:00,C,79.06328434734117,3728.166004808992,159.73061904202478,42.84428827364096,177.51458072654864,0.9452464692952476,0,off-peak
2024-03-01 02:23:00,C,88.06971131378643,3781.200921257894,168.21092903073858,44.48611235786427,181.0427494435961,1.455707337420786,0,off-peak
2024-03-01 02:24:00,C,88.49171130844395,3891.866436011245,173.3690289381936,44.546500191789384,181.03383954983605,0.3333719711145096,0,off-peak
2024-03-01 02:25:00,C,91.14708027547087,3898.036314300757,173.1583600704387,44.421946361856925,182.1713990366983,1.3949316889882486,0,off-peak
2024-03-01 02:26:00,C,81.0987936541342,3485.0125930981576,154.86541977959573,44.43754954753871,166.82376528046953,1.3783298040592689,0,off-peak
2024-03-01 02:27:00,C,80.72675759790621,3375.1830351751673,152.30899528936655,45.12614388673055,164.72437487543496,1.3286143622238675,0,off-peak
2024-03-01 02:28:00,C,89.98415356044197,3869.197217944283,171.90817579582273,44.42993368199466,180.40703075433285,0.7530611143970931,0,off-peak
2024-03-01 02:29:00,C,88.90468523421029,4284.60197169903,188.74696694482608,44.052392308912594,191.41638053306744,0.8889882446496031,0,off-peak
2024-03-01 02:30:00,C,88.71745277562019,3809.18996908485,164.78897629936765,43.26089736578768,181.91964642758919,0.7843135671910471,0,off-peak
2024-03-01 02:31:00,C,89.24236620196342,4041.198322900492,173.3570775245558,42.8974436968815,184.5599356465317,1.4371034237145943,0,off-peak
2024-03-01 02:32:00,C,84.15504760758246,3686.40339160702,161.290427924024,43.75278850145382,177.1656989324451,0.9256207437286872,0,off-peak
2024-03-01 02:33:00,C,88.76139464944455,4230.035946632393,184.14928553666775,43.533740105275534,192.27475087403474,0.3967351304004516,0,off-peak
2024-03-01 02:34:00,C,89.11035182332421,4272.198291370312,185.16216827341563,43.34119243655815,193.22765263813028,0.6288718131734128,0,off-peak
2024-03-01 02:35:00,C,84.1180034638806,3958.1241523024164,167.69489509808304,42.36726505926702,186.7160518590028,0.8544398554977051,0,off-peak
2024-03-01 02:36:00,C,97.06331147098382,4429.075926814823,197.32811490899834,44.5528860127054,193.35107721058952,3.332233826652406,0,off-peak
2024-03-01 02:37:00,C,90.14818860632646,4010.4565799165107,174.59612523000322,43.535223920473896,184.92128760384912,0.9827413087467669,0,off-peak
2024-03-01 02:38:00,C,81.86699778984048,3445.6399597045715,153.34371163791374,44.50369551990609,166.20843811800626,1.1352871478016067,0,off-peak
2024-03-01 02:39:00,C,91.15068024413792,4490.486387210645,198.35310246071498,44.171852524849974,195.79175079805327,0.4062238168005928,0,off-peak
2024-03-01 02:40:00,C,83.03880589056403,3584.811661524871,151.35754965243123,42.22189725527959,170.15488637823074,1.3527888551096974,0,off-peak
2024-03-01 02:41:00,C,91.89184388249383,4267.862244118791,184.17940814901652,43.15495618510645,193.07034239356986,0.9468218664165449,0,off-peak
2024-03-01 02:42:00,C,93.79350942913156,4432.621038835599,191.14348973268457,43.122001194782,196.5279369066551,1.4054740950487303,0,off-peak
2024-03-01 02:43:00,C,0.0,0.0,21.991069863648065,,66.7932271796503,0.0,1,off-peak
2024-03-01 02:44:00,C,92.90534353896211,4388.342964716488,190.01325881651763,43.29954617136302,196.22259724561198,1.1197007963339012,0,off-peak
2024-03-01 02:45:00,C,90.1961871553333,4211.67106265777,187.80824690164533,44.592334991880676,190.70065517029118,0.8650063124723604,0,off-peak
2024-03-01 02:46:00,C,92.28630487593298,4498.476486493338,196.95943608691516,43.78358688286696,199.31373269378795,0.47106951541717257,0,off-peak
2024-03-01 02:47:00,C,97.7035919446721,4302.792344224902,189.98579957488258,44.15407121142545,193.886781514488,2.1926718734059323,0,off-peak
2024-03-01 02:48:00,C,87.03621028088372,3659.4566591838247,161.51962718278577,44.13759807140598,173.94674270562922,0.3807087533294164,0,off-peak
2024-03-01 02:49:00,C,84.53789421777745,3703.1072887110827,158.9261724100068,42.916977559492544,174.39071126620414,0.828319611494136,0,off-peak
2024-03-01 02:50:00,C,83.90232689559414,3817.3754188086027,161.4559256469061,42.29500846351032,181.49963233221015,1.079209852153616,0,off-peak
2024-03-01 02:51:00,C,84.31407092606855,3805.7757370900963,162.64280631390898,42.735783070146425,177.92508201192499,0.592453530971579,0,off-peak
2024-03-01 02:52:00,C,88.05073589275771,3883.595535919187,171.42311854926555,44.140311977336836,180.74081284488324,0.8884656698479247,0,off-peak
2024-03-01 02:53:00,C,90.1850246645645,3676.4866181099533,162.15477386249106,44.10590618329336,176.15340870347922,0.8507680010857956,0,off-peak
2024-03-01 02:54:00,C,89.905636880694,4139.850258857052,179.96351941161404,43.471021452186335,189.8329902580261,0.9401045890840085,0,off-peak
2024-03-01 02:55:00,C,0.0,0.0,21.89426927977959,,63.2131238753079,0.0,1,off-peak
2024-03-01 02:56:00,C,88.67271969021554,4083.1226336843,184.36007007370026,45.151734741640055,189.00364289875048,0.940780906088224,0,off-peak
2024-03-01 02:57:00,C,95.91798883840096,4438.136601538746,190.0567532886204,42.823547437166724,199.21943872583915,4.62818023107448,0,off-peak
2024-03-01 02:58:00,C,87.36953818827271,4046.1182797032925,179.62818955647987,44.395189942309905,186.73949805947328,0.6432502187508577,0,off-peak
2024-03-01 02:59:00,C,102.33606725673565,4684.532360529584,202.38703322924636,43.20325224658424,204.67333711472455,5.109890413008167,0,off-peak
2024-03-01 03:00:00,C,91.90585188809601,4322.096528337939,187.70104259815957,43.42823936658813,193.84943446909534,0.47764416420190314,0,off-peak
2024-03-01 03:01:00,C,84.53391523878327,3883.10092198238,173.85394952514542,44.771936917980085,181.0894334534682,1.380790380728971,0,off-peak
2024-03-01 03:02:00,C,83.50732203949144,3695.29405784646,167.19935346193273,45.24656247772958,173.39515785313827,1.421823375587658,0,off-peak
2024-03-01 03:03:00,C,91.31612124479504,3950.027674014026,172.28245858990655,43.61550672753459,183.42229332322685,1.0927316277543386,0,off-peak
2024-03-01 03:04:00,C,87.82831250438166,3902.4793316410396,173.49678142336802,44.45809104398524,183.85858403012517,0.6637856275244799,0,off-peak
2024-03-01 03:05:00,C,92.55738828264771,4227.908372009279,185.20800896682132,43.806060271548105,193.58999353994642,1.0512070440316967,0,off-peak
2024-03-01 03:06:00,C,91.39522493137171,4049.568529687133,177.00505260391506,43.70960790175598,185.72535234806108,1.0218281598337773,0,off-peak
2024-03-01 03:07:00,C,88.70643435437972,4054.6572825733733,177.79905613090602,43.85057570588608,188.76788502265228,0.7695011779552037,0,off-peak
2024-03-01 03:08:00,C,84.87804304834162,3907.3419639154567,169.22965211208376,43.31068375251769,186.03206802652258,0.6446966968479715,0,off-peak
2024-03-01 03:09:00,C,81.57909834846862,3837.695311935124,167.5895142974117,43.66931209369672,179.49844428752806,0.5021435427746797,0,off-peak
2024-03-01 03:10:00,C,86.96197215863232,4169.847740906251,180.0520037969919,43.17951517286346,191.47846164005188,0.5608606080307807,0,off-peak
2024-03-01 03:11:00,C,93.51764245450121,4223.895394148326,186.6599459152198,44.191422489726804,187.1912418990682,1.083635908258273,0,off-peak
2024-03-01 03:12:00,C,90.34710738862712,3804.0645194586887,166.87697743172436,43.86807231531147,176.60564212739666,1.3630731972789492,0,off-peak
2024-03-01 03:13:00,C,83.08882308635638,3669.9762195221992,157.90590670704285,43.02641141571236,175.28152864433304,0.761947265922547,0,off-peak
2024-03-01 03:14:00,C,90.22418755498164,4068.900953455494,175.5857264687305,43.153109028032546,185.05356247862804,0.44627938140219825,0,off-peak
